,Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count
3654,2022-01-02,1,2,2022,2,1,Sun,1
3655,2022-01-03,1,3,2022,2,2,Mon,1
3656,2022-01-04,1,4,2022,2,3,Tue,1
3657,2022-01-05,1,5,2022,2,4,Wed,1
3658,2022-01-06,1,6,2022,2,5,Thu,1
3659,2022-01-07,1,7,2022,2,6,Fri,1
3660,2022-01-08,1,8,2022,2,7,Sat,2
3661,2022-01-09,1,9,2022,3,1,Sun,2
3662,2022-01-10,1,10,2022,3,2,Mon,2
3663,2022-01-11,1,11,2022,3,3,Tue,2
3664,2022-01-12,1,12,2022,3,4,Wed,2
3665,2022-01-13,1,13,2022,3,5,Thu,2
3666,2022-01-14,1,14,2022,3,6,Fri,2
3667,2022-01-15,1,15,2022,3,7,Sat,3
3668,2022-01-16,1,16,2022,4,1,Sun,3
3669,2022-01-17,1,17,2022,4,2,Mon,3
3670,2022-01-18,1,18,2022,4,3,Tue,3
3671,2022-01-19,1,19,2022,4,4,Wed,3
3672,2022-01-20,1,20,2022,4,5,Thu,3
3673,2022-01-21,1,21,2022,4,6,Fri,3
3674,2022-01-22,1,22,2022,4,7,Sat,4
3675,2022-01-23,1,23,2022,5,1,Sun,4
3676,2022-01-24,1,24,2022,5,2,Mon,4
3677,2022-01-25,1,25,2022,5,3,Tue,4
3678,2022-01-26,1,26,2022,5,4,Wed,4
3679,2022-01-27,1,27,2022,5,5,Thu,4
3680,2022-01-28,1,28,2022,5,6,Fri,4
3681,2022-01-29,1,29,2022,5,7,Sat,5
3682,2022-01-30,1,30,2022,6,1,Sun,5
3683,2022-01-31,1,31,2022,6,2,Mon,5
3684,2022-02-01,2,1,2022,6,3,Tue,1
3685,2022-02-02,2,2,2022,6,4,Wed,1
3686,2022-02-03,2,3,2022,6,5,Thu,1
3687,2022-02-04,2,4,2022,6,6,Fri,1
3688,2022-02-05,2,5,2022,6,7,Sat,1
3689,2022-02-06,2,6,2022,7,1,Sun,1
3690,2022-02-07,2,7,2022,7,2,Mon,1
3691,2022-02-08,2,8,2022,7,3,Tue,2
3692,2022-02-09,2,9,2022,7,4,Wed,2
3693,2022-02-10,2,10,2022,7,5,Thu,2
3694,2022-02-11,2,11,2022,7,6,Fri,2
3695,2022-02-12,2,12,2022,7,7,Sat,2
3696,2022-02-13,2,13,2022,8,1,Sun,2
3697,2022-02-14,2,14,2022,8,2,Mon,2
3698,2022-02-15,2,15,2022,8,3,Tue,3
3699,2022-02-16,2,16,2022,8,4,Wed,3
3700,2022-02-17,2,17,2022,8,5,Thu,3
3701,2022-02-18,2,18,2022,8,6,Fri,3
3702,2022-02-19,2,19,2022,8,7,Sat,3
3703,2022-02-20,2,20,2022,9,1,Sun,3
3704,2022-02-21,2,21,2022,9,2,Mon,3
3705,2022-02-22,2,22,2022,9,3,Tue,4
3706,2022-02-23,2,23,2022,9,4,Wed,4
3707,2022-02-24,2,24,2022,9,5,Thu,4
3708,2022-02-25,2,25,2022,9,6,Fri,4
3709,2022-02-26,2,26,2022,9,7,Sat,4
3710,2022-02-27,2,27,2022,10,1,Sun,4
3711,2022-02-28,2,28,2022,10,2,Mon,4
3712,2022-03-01,3,1,2022,10,3,Tue,1
3713,2022-03-02,3,2,2022,10,4,Wed,1
3714,2022-03-03,3,3,2022,10,5,Thu,1
3715,2022-03-04,3,4,2022,10,6,Fri,1
3716,2022-03-05,3,5,2022,10,7,Sat,1
3717,2022-03-06,3,6,2022,11,1,Sun,1
3718,2022-03-07,3,7,2022,11,2,Mon,1
3719,2022-03-08,3,8,2022,11,3,Tue,2
3720,2022-03-09,3,9,2022,11,4,Wed,2
3721,2022-03-10,3,10,2022,11,5,Thu,2
3722,2022-03-11,3,11,2022,11,6,Fri,2
3723,2022-03-12,3,12,2022,11,7,Sat,2
3724,2022-03-13,3,13,2022,12,1,Sun,2
3725,2022-03-14,3,14,2022,12,2,Mon,2
3726,2022-03-15,3,15,2022,12,3,Tue,3
3727,2022-03-16,3,16,2022,12,4,Wed,3
3728,2022-03-17,3,17,2022,12,5,Thu,3
3729,2022-03-18,3,18,2022,12,6,Fri,3
3730,2022-03-19,3,19,2022,12,7,Sat,3
3731,2022-03-20,3,20,2022,13,1,Sun,3
3732,2022-03-21,3,21,2022,13,2,Mon,3
3733,2022-03-22,3,22,2022,13,3,Tue,4
3734,2022-03-23,3,23,2022,13,4,Wed,4
3735,2022-03-24,3,24,2022,13,5,Thu,4
3736,2022-03-25,3,25,2022,13,6,Fri,4
3737,2022-03-26,3,26,2022,13,7,Sat,4
3738,2022-03-27,3,27,2022,14,1,Sun,4
3739,2022-03-28,3,28,2022,14,2,Mon,4
3740,2022-03-29,3,29,2022,14,3,Tue,5
3741,2022-03-30,3,30,2022,14,4,Wed,5
3742,2022-03-31,3,31,2022,14,5,Thu,5
3743,2022-04-01,4,1,2022,14,6,Fri,1
3744,2022-04-02,4,2,2022,14,7,Sat,1
3745,2022-04-03,4,3,2022,15,1,Sun,1
3746,2022-04-04,4,4,2022,15,2,Mon,1
3747,2022-04-05,4,5,2022,15,3,Tue,1
3748,2022-04-06,4,6,2022,15,4,Wed,1
3749,2022-04-07,4,7,2022,15,5,Thu,1
3750,2022-04-08,4,8,2022,15,6,Fri,2
3751,2022-04-09,4,9,2022,15,7,Sat,2
3752,2022-04-10,4,10,2022,16,1,Sun,2
3753,2022-04-11,4,11,2022,16,2,Mon,2
3754,2022-04-12,4,12,2022,16,3,Tue,2
3755,2022-04-13,4,13,2022,16,4,Wed,2
3756,2022-04-14,4,14,2022,16,5,Thu,2
3757,2022-04-15,4,15,2022,16,6,Fri,3
3758,2022-04-16,4,16,2022,16,7,Sat,3
3759,2022-04-17,4,17,2022,17,1,Sun,3
3760,2022-04-18,4,18,2022,17,2,Mon,3
3761,2022-04-19,4,19,2022,17,3,Tue,3
3762,2022-04-20,4,20,2022,17,4,Wed,3
3763,2022-04-21,4,21,2022,17,5,Thu,3
3764,2022-04-22,4,22,2022,17,6,Fri,4
3765,2022-04-23,4,23,2022,17,7,Sat,4
3766,2022-04-24,4,24,2022,18,1,Sun,4
3767,2022-04-25,4,25,2022,18,2,Mon,4
3768,2022-04-26,4,26,2022,18,3,Tue,4
3769,2022-04-27,4,27,2022,18,4,Wed,4
3770,2022-04-28,4,28,2022,18,5,Thu,4
3771,2022-04-29,4,29,2022,18,6,Fri,5
3772,2022-04-30,4,30,2022,18,7,Sat,5
3773,2022-05-01,5,1,2022,19,1,Sun,1
